,cell_0_15,cell_1_15,cell_2_15,cell_3_15,cell_4_15,cell_5_15,cell_6_15,cell_7_15,cell_8_15,cell_9_15,cell_10_15,cell_11_15,cell_12_15,cell_13_15,cell_14_15,cell_15_15,cell_16_15,cell_17_15,cell_18_15,cell_19_15
gene_0,0.7290401626789276,1.3181703993276879,1.0389184110026841,0.029204961317297107,0.7055776535433081,0.6290889833794716,1.756179750769083,0.8408955262081711,0.1305649254635304,0.33951473751904526,0.7114337141968972,0.36436307674470664,0.44829638249079357,0.7313523519910559,0.6542890799415992,1.4921864625525487,0.10654768362505644,1.3547634548172822,0.4975716734680513,0.8538425962106864
gene_1,0.3436665447112955,1.7115316449214544,1.4651327486791654,0.16138455498827087,1.1240035126120125,0.967600940539794,0.7226091599651636,0.759525187757657,0.6795682493455036,0.8075071421239943,1.1418642776739614,0.30541353424047973,0.43248596204965406,1.4737105228729817,0.7757088446050207,0.9818437885613371,0.39934783010053143,0.9280325007773839,0.1348407814941553,0.4708859027051817
