,cell_0_1,cell_1_1,cell_2_1,cell_3_1,cell_4_1,cell_5_1,cell_6_1,cell_7_1,cell_8_1,cell_9_1,cell_10_1,cell_11_1,cell_12_1,cell_13_1,cell_14_1,cell_15_1,cell_16_1,cell_17_1,cell_18_1,cell_19_1,cell_20_1,cell_21_1,cell_22_1,cell_23_1,cell_24_1,cell_25_1,cell_26_1,cell_27_1,cell_28_1,cell_29_1,cell_30_1,cell_31_1,cell_32_1,cell_33_1,cell_34_1,cell_35_1,cell_36_1,cell_37_1,cell_38_1,cell_39_1,cell_40_1,cell_41_1,cell_42_1,cell_43_1,cell_44_1,cell_45_1,cell_46_1,cell_47_1,cell_48_1,cell_49_1
gene_0,0.4833639392674232,0.9019128840864958,0.24171015224350162,0.8869426043224272,2.5143377340367516,1.828678487241277,0.43141899705001774,0.5068205943553917,0.15545755675657696,0.22822993078511578,0.8808827145574198,0.8224551855617555,1.1821394198591744,2.1562313482467177,0.7021384575587024,1.3980608989036807,0.5128118822533771,0.5709694751332908,0.8281919675399333,0.6793036947278629,0.03682485242438113,0.7273072870956947,0.8771117851800787,0.554501902650931,0.6821907805397498,1.7236211743584624,0.33218301880031,2.1607873922691874,0.271629621837709,0.5688675324319012,0.8007421405618768,0.8860938311149451,0.2056209323925437,0.13383950810126433,1.320601423607917,0.6175777645239549,1.2739690325426123,2.2576135174606247,2.099467607532744,0.18941319656805977,0.06684416912088903,1.4056534442849107,0.2549944899702551,0.5581129256580366,0.5900699084885386,0.8536846497511394,0.4477869230862247,0.346259713338555,0.7115391960278216,0.8812307611833734
gene_1,1.0738028570604277,1.6117931246525123,0.43320381951860804,0.5550747123934928,0.044357668803962705,0.07896694720905117,2.135593044091386,0.27744493104334,0.6095478655349854,0.31368231071817854,0.13250219038119648,1.8010987149780322,0.732288576402974,0.0825661329248665,0.6826349389546739,0.9417873960701251,0.5176516611632154,0.35151708129524767,0.528708947582894,0.3737153563487531,0.8541413066493224,0.6668657998133383,0.31279467280354717,0.6851228048591487,1.5868383071356411,0.8280975655478445,0.23935825430680258,0.3709687069732823,1.3017124147934258,0.39881290419741733,0.7432403036410009,0.262000226432396,1.121669020875423,0.038149540869280935,0.8460473575488698,1.1482272361354942,0.18779308600588615,0.5393363940369656,0.3427296040236011,0.5870020444407252,0.48422822204145144,1.1415548032648546,0.46547126417043394,0.05322818090888644,1.0271487640977657,0.05288671422921684,0.7285173772651754,1.1436990065924002,0.6465307169631843,1.0213605857311558
