,cell_0_10,cell_1_10,cell_2_10,cell_3_10,cell_4_10,cell_5_10,cell_6_10,cell_7_10,cell_8_10,cell_9_10,cell_10_10,cell_11_10,cell_12_10,cell_13_10,cell_14_10,cell_15_10,cell_16_10,cell_17_10,cell_18_10,cell_19_10
gene_0,0.34282103068253944,0.17045422373830105,0.0384149026521228,1.4113714834883075,0.5500641428766201,0.9040029778161572,1.480499245214987,0.10936861364184816,0.6852628571740785,0.8741634351444627,0.8085503048327023,1.3267568791139976,1.029449174374695,0.6067082173667563,0.03555853581496407,0.6815009383590126,0.815295301010895,1.1246199184567356,0.5485303925864012,0.9751774498910486
gene_1,1.7096804752092418,0.55044113952493,0.23432126902530448,0.3079787818532601,0.7460959162635304,0.05507656355853968,0.20268870164309458,0.7821532713446246,1.3660312226257472,0.5220853273175274,0.34984174281433666,1.7411331572119229,0.07219503991912263,0.18057339225813823,0.7889332409340643,0.9453384258267088,0.3185639992468277,0.36441407547255017,1.0031604628686686,0.801359092768285
