,cell_0_0,cell_1_0,cell_2_0,cell_3_0,cell_4_0,cell_5_0,cell_6_0,cell_7_0,cell_8_0,cell_9_0,cell_10_0,cell_11_0,cell_12_0,cell_13_0,cell_14_0,cell_15_0,cell_16_0,cell_17_0,cell_18_0,cell_19_0,cell_0_1,cell_1_1,cell_2_1,cell_3_1,cell_4_1,cell_5_1,cell_6_1,cell_7_1,cell_8_1,cell_9_1,cell_10_1,cell_11_1,cell_12_1,cell_13_1,cell_14_1,cell_15_1,cell_16_1,cell_17_1,cell_18_1,cell_19_1,cell_0_2,cell_1_2,cell_2_2,cell_3_2,cell_4_2,cell_5_2,cell_6_2,cell_7_2,cell_8_2,cell_9_2,cell_10_2,cell_11_2,cell_12_2,cell_13_2,cell_14_2,cell_15_2,cell_16_2,cell_17_2,cell_18_2,cell_19_2,cell_0_3,cell_1_3,cell_2_3,cell_3_3,cell_4_3,cell_5_3,cell_6_3,cell_7_3,cell_8_3,cell_9_3,cell_10_3,cell_11_3,cell_12_3,cell_13_3,cell_14_3,cell_15_3,cell_16_3,cell_17_3,cell_18_3,cell_19_3,cell_0_4,cell_1_4,cell_2_4,cell_3_4,cell_4_4,cell_5_4,cell_6_4,cell_7_4,cell_8_4,cell_9_4,cell_10_4,cell_11_4,cell_12_4,cell_13_4,cell_14_4,cell_15_4,cell_16_4,cell_17_4,cell_18_4,cell_19_4,cell_0_5,cell_1_5,cell_2_5,cell_3_5,cell_4_5,cell_5_5,cell_6_5,cell_7_5,cell_8_5,cell_9_5,cell_10_5,cell_11_5,cell_12_5,cell_13_5,cell_14_5,cell_15_5,cell_16_5,cell_17_5,cell_18_5,cell_19_5
gene_0,81.19298680935621,81.19298680935621,81.19298680935621,81.19298680935621,81.19298680935621,81.19298680935621,81.19298680935621,81.19298680935621,81.19298680935621,81.19298680935621,81.19298680935621,81.19298680935621,81.19298680935621,81.19298680935621,81.19298680935621,81.19298680935621,81.19298680935621,81.19298680935621,81.19298680935621,81.19298680935621,116.06922776315928,48.69227769289732,28.74964543495894,61.60977166209936,81.17970854852915,30.74964543495894,49.60977166209936,135.29018933389904,79.62021345709086,198.36985889886142,81.0663912973237,42.67758119915247,115.83073323283911,3.7216706803870236,33.27691107307196,148.7335307082963,61.67758119915247,37.194405042274,100.85870798741102,61.497872643811704,97.84542972658396,101.80417671118498,2.624468155844215,16.22096156392813,55.99999999318838,169.28877110098125,112.73494894121409,133.0384165427518,102.13703730021238,32.415366613013745,12.360835336787705,95.31816408847094,56.371277131779195,64.35941710386992,145.38881009135963,127.6349099508357,4.7908984503579175,43.23565805767298,35.29160756681681,20.873404481155877,101.35941710386992,96.41253014717817,32.80417671118498,71.58321514044523,18.05453126941443,166.12092257354976,51.19298680935621,84.05311303649664,45.151733793957234,4.360835336787704,33.374113597614766,8.609771662099366,105.27691107307196,10.776201956613068,170.67758119915248,82.62304992292643,98.37411359761477,121.08250602398634,43.91607572947264,59.85870798741102,62.649606444580556,85.06780953024149,30.929353990299706,17.443341367585663,3.2916075668168103,134.0398347756696,36.776201956613065,36.207683303101064,74.51256913755655,84.06922776315928,38.78948021744013,93.99999999318838,93.12375903938532,37.24893631850004,107.55382215295553,128.6363281837535,81.27549284015417,67.37269536469698,165.81603673909427,30.512569137556557,34.55524038587332,58.08250602398634,70.04125300858736,69.38739185844183,180.3712771317792,91.66572117124319,61.415366613013745,80.17970854852915,70.02655651484251,122.16359382186651,100.48459438298464,70.20768330310106,33.84542972658396,80.65244291041613,29.525847398383622,16.609771662099366,23.179708548529153,16.789480217440133,139.86012622032882,104.05453126941443
gene_1,38.288823030889034,38.288823030889034,38.288823030889034,38.288823030889034,38.288823030889034,38.288823030889034,38.288823030889034,38.288823030889034,38.288823030889034,38.288823030889034,38.288823030889034,38.288823030889034,38.288823030889034,38.288823030889034,38.288823030889034,38.288823030889034,38.288823030889034,38.288823030889034,38.288823030889034,38.288823030889034,87.51730978488922,41.91988145560026,125.23640014231205,40.255192935466766,139.75173097848892,133.9940655604005,71.25519293546677,54.56379823386669,34.262116849422455,84.32937704026699,78.89317527413368,18.033630095422268,88.87339300662279,44.20178057253361,50.315529212355614,69.0,35.671612434089184,17.637982338666916,64.91295754164457,89.04055400937796,98.35608322173357,125.2215628400445,43.46389742195606,66.82591508328915,135.85262126475573,72.24233458191156,51.18199830502272,70.22848675400019,104.02077174186707,72.55093988031149,61.08110801875591,81.13452038168907,9.38278940320015,70.49060360342264,100.25618240982294,132.69930808991194,24.879327446222305,2.9732938185334206,135.48367968946695,119.06824966520071,41.38278940320015,99.35707269608974,75.81899116933346,66.2087044864893,148.28288859128952,14.59742832928896,121.64589572697878,17.75865489244461,26.40949558466673,30.47082133591175,78.6577646061778,137.95351155102253,21.886251360177994,163.3224531263113,22.57764606177807,81.26904076337814,184.36993104964495,43.423343412578106,70.69831861555576,118.6320478990674,163.14836820960045,72.26904076337814,30.852621264755726,128.60534171760082,68.83283899724483,70.69831861555576,83.25519293546677,35.33630095422268,13.832838997244835,87.45004959404469,111.23541066795588,25.235410667955875,97.39663723111153,102.98021773248911,132.2017805725336,121.03461956977844,127.61226563155651,31.228486754000187,34.8664690926671,66.89317527413368,96.09396637231112,189.45796298235655,88.33630095422268,85.55786379426718,67.55093988031149,94.77942663431168,119.6449062526226,50.886251360177994,23.912957541644573,147.34322486817837,151.25024797022343,71.2087044864893,83.89416474848986,79.14836820960045,134.57764606177807,28.503461956977844,159.07418410480022,62.3224531263113,86.78536107391119,58.571711622178555
