,cell_0_5,cell_1_5,cell_2_5,cell_3_5,cell_4_5,cell_5_5,cell_6_5,cell_7_5,cell_8_5,cell_9_5,cell_10_5,cell_11_5,cell_12_5,cell_13_5,cell_14_5,cell_15_5,cell_16_5,cell_17_5,cell_18_5,cell_19_5,cell_20_5,cell_21_5,cell_22_5,cell_23_5,cell_24_5,cell_25_5,cell_26_5,cell_27_5,cell_28_5,cell_29_5,cell_30_5,cell_31_5,cell_32_5,cell_33_5,cell_34_5,cell_35_5,cell_36_5,cell_37_5,cell_38_5,cell_39_5,cell_40_5,cell_41_5,cell_42_5,cell_43_5,cell_44_5,cell_45_5,cell_46_5,cell_47_5,cell_48_5,cell_49_5
gene_0,2.07604655769752,0.24239077511244156,0.27158188562002245,0.3377227737904046,0.18337117917138104,0.7579386883163943,2.4093546249575546,0.9851788202985479,1.25265881337426,0.2556731565405659,1.2667562301602535,0.03282328373313387,0.15703074204600895,1.0930451552358122,0.4908362729026534,0.8207347018650265,1.794436238072754,0.8107736648706708,1.031491551703897,2.1948422844497064,0.2211624574694412,0.7147983421274933,0.6713166784293465,0.7233999999671871,0.6469939144775448,1.0359806739316482,0.5981975993611561,0.8024306309812905,1.0233935488502628,1.613686157847885,1.3386046034499846,1.9158244546115097,0.4348794444294169,1.0381710718583341,0.9147550754288354,1.1237727141787173,0.7514383044972077,1.571610204309522,0.2947600332040304,0.5482175811296117,0.5614265879157967,0.37330342699349234,0.5107823282219781,0.609245808440239,1.5949919963373895,0.18440091549343893,0.54715363074786,1.6498118856132797,0.7526706856978566,1.1230828471087653
gene_1,0.3027748463035762,0.5444069446704072,0.5717490620152725,0.6822119706173467,0.7414401555366252,0.23129244592545017,1.272338040827041,1.6546221137054709,0.6111079289766169,1.2033498255602648,0.7857504242975124,0.7903894484808942,0.16282633826285187,0.36282332107504595,0.3391757687503405,2.020583818600924,0.6591916334274848,0.15413428472356405,1.9220324562308655,1.4161450119703751,0.31082836576659073,1.6143034478333607,0.11552570233711729,0.1011544048866932,0.36791300696621343,1.9422965620005705,0.34507888481348753,0.6640610177440711,0.7285340290097646,0.4701347579235658,0.14739784913470633,0.566414540634032,1.1552249325847028,0.5030112074681182,0.5880113990858256,0.06732952390715569,1.7169414651681598,1.5021536007606393,2.14073804511732,1.8505477374334263,0.09380526257829401,0.11926664532698272,0.3188980316302888,1.206710302152359,0.3399503616843301,1.2741790178781178,0.8540389106654608,1.8690137720557791,0.8695758003639346,1.0678390798134803
