,cell_0_5,cell_1_5,cell_2_5,cell_3_5,cell_4_5,cell_5_5,cell_6_5,cell_7_5,cell_8_5,cell_9_5,cell_10_5,cell_11_5,cell_12_5,cell_13_5,cell_14_5,cell_15_5,cell_16_5,cell_17_5,cell_18_5,cell_19_5
gene_0,0.7195115903900334,1.2849498555973795,1.2576749561862204,1.5534763386683061,1.5770273956239493,1.5040323375042572,2.190984882068648,1.2315103204065247,0.9957659143783991,0.9346930685144671,1.3629790079549915,1.4378215274095256,0.7285185947535926,0.9733196875731603,0.7506843725363507,0.6581563276054063,0.847807821089694,0.9035665462611093,1.092670738258561,0.621450150746089
gene_1,0.8267562942476776,0.9656689465250423,1.5299493869109988,1.013731729879816,0.3038663516391057,0.2706589259873145,0.5973403152406228,0.4585040143954232,2.734365835314913,1.3517479351500448,0.6302173034951247,1.0272732202956578,0.55627875600871,0.9834265608762401,1.2405127772496407,0.15442649371153633,0.23577416790441805,0.6584492771153508,0.17124370032577246,0.6647804495952991
