,cell_0_5,cell_1_5,cell_2_5,cell_3_5,cell_4_5,cell_5_5,cell_6_5,cell_7_5,cell_8_5,cell_9_5,cell_10_5,cell_11_5,cell_12_5,cell_13_5,cell_14_5,cell_15_5,cell_16_5,cell_17_5,cell_18_5,cell_19_5,cell_20_5,cell_21_5,cell_22_5,cell_23_5,cell_24_5,cell_25_5,cell_26_5,cell_27_5,cell_28_5,cell_29_5,cell_30_5,cell_31_5,cell_32_5,cell_33_5,cell_34_5,cell_35_5,cell_36_5,cell_37_5,cell_38_5,cell_39_5,cell_40_5,cell_41_5,cell_42_5,cell_43_5,cell_44_5,cell_45_5,cell_46_5,cell_47_5,cell_48_5,cell_49_5
gene_0,0.16476261509431098,0.6605328055385357,0.5207353648796502,0.14669095822773864,0.4057405868508736,0.662622282353925,0.17374166342022146,0.5794743529180615,0.4551638321321345,0.8578206333523458,1.1858594041734245,1.6154689818251948,0.5983810321286264,1.3823502616621297,0.38830943213649566,1.0522069463483787,1.6281575847611414,0.6596141044659868,0.5980582926650267,1.1429163347223366,0.8376248771040117,0.9456457762301647,0.3039209254701397,0.2073837617161728,0.29603973539964834,0.9139300038190284,0.5978445220716144,0.5680432271717131,0.3740344265963297,1.2097450833616132,0.2566190473930243,2.505727758542898,1.0354074100208606,1.0869281404272675,0.45687126326315464,0.21730931123244715,0.42913149227663616,1.5146470264309255,0.14851744976667097,0.721491474785273,0.8033199913809907,0.03198525039141212,0.7659451300269575,0.22367471618170826,1.1010988490864104,0.5032470819693794,0.25122274078032325,0.8938102951512761,1.1540969464282826,0.5072449608955474
gene_1,1.0191961409406458,0.08744544700526719,1.5333591668764464,1.0844518638423117,0.6765732319831788,0.7702344155844902,0.005229766132822999,0.4273966983483072,0.6945340016499992,0.3573333353610748,1.1012587741860227,1.1172172859977967,0.2529195080487567,0.9251409371344187,0.061914339122730117,0.9226004943612812,0.13250669740392704,0.5068298530031051,1.613087785598899,0.372564856889415,0.8406019964646507,1.1606635799958605,0.7001095703095497,0.26650250363524675,0.5859013615804335,0.8653661985898766,0.4405457737683888,0.09708533768620958,0.4959413681581229,1.038644485860514,0.5884272217933753,0.5611607852761833,0.8071107728031869,0.5837449992024177,1.09356983114572,0.760289735409889,1.0577317293418953,0.6271689473628523,0.8349473047953009,0.7893518110893222,0.42803476277162994,0.9439115628954184,0.5048789565398033,1.2899747802344406,0.5055613390357753,1.1417168796011914,0.5162226072838012,0.12491303463429965,0.8529758048281753,0.3370517627935357
