,cell_0_5,cell_1_5,cell_2_5,cell_3_5,cell_4_5,cell_5_5,cell_6_5,cell_7_5,cell_8_5,cell_9_5,cell_10_5,cell_11_5,cell_12_5,cell_13_5,cell_14_5,cell_15_5,cell_16_5,cell_17_5,cell_18_5,cell_19_5
gene_0,0.693735143224206,1.2213321004448845,0.8522757076644467,0.8599765355174693,1.0027305439122622,0.9394916496978162,0.7340793790741813,1.2077674223438875,0.5309728454747511,0.9697166132196738,0.4231267763620301,0.8984776496146547,0.21164737064578945,0.2561664609791836,0.8677598007754218,0.6917513474108118,0.5197288480793949,0.3962769207723179,1.3035817547112014,0.17137538622184276
gene_1,0.29669096874893514,0.5145767468683093,1.2953758435358749,0.46357443098080997,1.3652202810800393,1.1179178670211183,0.776956817489148,0.2778732696749154,1.3203499328966335,0.36940630617207504,1.2213884587574457,1.519140016227891,0.7110732724961896,1.3013362602239429,0.6179165749799382,0.8256208331386752,0.7249062116685594,0.2365132186180699,0.3536820047763757,0.5849352022622164
