,cell_0_1,cell_1_1,cell_2_1,cell_3_1,cell_4_1,cell_5_1,cell_6_1,cell_7_1,cell_8_1,cell_9_1,cell_10_1,cell_11_1,cell_12_1,cell_13_1,cell_14_1,cell_15_1,cell_16_1,cell_17_1,cell_18_1,cell_19_1,cell_20_1,cell_21_1,cell_22_1,cell_23_1,cell_24_1,cell_25_1,cell_26_1,cell_27_1,cell_28_1,cell_29_1,cell_30_1,cell_31_1,cell_32_1,cell_33_1,cell_34_1,cell_35_1,cell_36_1,cell_37_1,cell_38_1,cell_39_1,cell_40_1,cell_41_1,cell_42_1,cell_43_1,cell_44_1,cell_45_1,cell_46_1,cell_47_1,cell_48_1,cell_49_1,cell_50_1,cell_51_1,cell_52_1,cell_53_1,cell_54_1,cell_55_1,cell_56_1,cell_57_1,cell_58_1,cell_59_1,cell_60_1,cell_61_1,cell_62_1,cell_63_1,cell_64_1,cell_65_1,cell_66_1,cell_67_1,cell_68_1,cell_69_1,cell_70_1,cell_71_1,cell_72_1,cell_73_1,cell_74_1,cell_75_1,cell_76_1,cell_77_1,cell_78_1,cell_79_1,cell_80_1,cell_81_1,cell_82_1,cell_83_1,cell_84_1,cell_85_1,cell_86_1,cell_87_1,cell_88_1,cell_89_1,cell_90_1,cell_91_1,cell_92_1,cell_93_1,cell_94_1,cell_95_1,cell_96_1,cell_97_1,cell_98_1,cell_99_1
gene_0,11.172638182158465,11.572156204036496,8.591234500421974,11.506934927059492,6.6339522040835694,8.345993892807101,16.541867105769853,10.695541137556168,10.136748321131076,9.799753552460189,6.994738488500367,12.818945793001815,15.738910790158197,15.35870716464065,6.719185021095344,7.954595298531415,13.631470320545166,10.368723854783136,15.654205158554243,11.754483070934175,17.400223525140202,8.665529217051356,12.111989922422346,16.74188820256616,7.562462774654719,9.01412730374563,7.904225898405445,17.936881880808087,8.790689201437475,7.470627045561959,10.425308726295805,12.827750542094513,9.706339541479352,14.199613445470737,13.020848973467327,8.726969485119596,12.989787837874792,12.56959630977854,8.988917583566087,12.725612900417122,15.01128722243647,10.062759923469425,17.628149134415008,10.131258571159666,12.763527563039414,15.074312508021105,11.192926261218275,13.704230055063169,9.454492659998998,10.730068012052856,17.211988951546882,10.1210760989084,15.777007866783752,10.266797932090581,13.130096664033747,12.565865862657262,7.901107492181224,14.864466415812515,10.880667688251147,12.009994927839845,7.603077028288694,13.573877219611965,13.040873320924739,10.942528405998585,10.752356441619977,15.145147217979689,10.097222131862004,11.052280018997807,12.253405135944224,7.795816118738874,12.251714726129988,10.564845882708449,17.55745150395012,8.883971217857036,11.406565746441522,11.748309127431362,16.099553856153843,15.534916722420231,7.814435083792869,10.253476978390772,12.520290618151508,12.522921913294965,13.43607465893746,18.52102585310548,9.313285042964019,8.00545039794593,10.369091353974353,11.162914373929597,10.375766064366784,6.5687319971501505,13.539318859476067,11.622074671291715,13.184612633488905,13.913869870927554,8.185638553101118,10.629365540396329,10.34746295615592,13.713211286101489,15.177559942103668,12.180580484653523
