,cell_0_25,cell_1_25,cell_2_25,cell_3_25,cell_4_25,cell_5_25,cell_6_25,cell_7_25,cell_8_25,cell_9_25,cell_10_25,cell_11_25,cell_12_25,cell_13_25,cell_14_25,cell_15_25,cell_16_25,cell_17_25,cell_18_25,cell_19_25
gene_0,0.6241225791269229,0.3087393293657381,1.7018214149481956,0.415493551206768,0.3692709257075203,0.5999569923776809,0.457896198229514,0.3519231261143217,0.7990214798841921,1.0690628320339735,1.2564554109944992,0.8178832714238361,0.5403355965278656,0.9305305664731759,0.9328148809331516,1.0077205724143592,0.16277224499353649,0.3800402285953858,0.6029725176688208,0.6486470564457777
gene_1,2.5285427087959067,1.385704003609256,1.1252551117418073,1.3073691953987998,1.8370104575724202,0.09580598805828511,1.573762961423369,0.15178762743770602,1.034167727600131,0.12682939213553623,1.9486443364488664,2.0647296510038933,0.7407632766321172,0.1460500607917045,1.3298975045244803,0.7779189721065094,0.2196457786167279,0.800039770759407,0.4245986244996098,1.1081075770395046
