,cell_0_3,cell_1_3,cell_2_3,cell_3_3,cell_4_3,cell_5_3,cell_6_3,cell_7_3,cell_8_3,cell_9_3,cell_10_3,cell_11_3,cell_12_3,cell_13_3,cell_14_3,cell_15_3,cell_16_3,cell_17_3,cell_18_3,cell_19_3,cell_20_3,cell_21_3,cell_22_3,cell_23_3,cell_24_3,cell_25_3,cell_26_3,cell_27_3,cell_28_3,cell_29_3,cell_30_3,cell_31_3,cell_32_3,cell_33_3,cell_34_3,cell_35_3,cell_36_3,cell_37_3,cell_38_3,cell_39_3,cell_40_3,cell_41_3,cell_42_3,cell_43_3,cell_44_3,cell_45_3,cell_46_3,cell_47_3,cell_48_3,cell_49_3
gene_0,1.1800687847480034,0.305145051413259,0.558327828411839,0.20231094276658707,0.41136753739456666,0.39738605182338416,0.38230979163636414,0.42018358355131047,1.2682638659195304,0.507769583548783,1.1574190804968185,0.7856988719825815,0.15098618864708724,1.5205029598275712,0.03173957326187837,0.19508536276206967,0.07549977136564773,0.07052121582136428,0.5194300029008488,0.19396384297522923,0.41527330513926974,0.5743887817468928,0.9190261938337405,1.029284159631808,0.46463153153895015,0.355415550933033,0.39560242407799123,0.38284060038652534,1.3689377379020686,0.802508890885407,0.5926022651780805,0.8910373590374829,1.045291303956995,1.2181597280808685,0.6330433003844862,1.1985997991582118,0.2319686677796977,0.5223305629802226,0.29384062937973376,0.4837203451859031,0.6859467763614469,0.7903742574861402,0.5193169596628099,0.434887449792367,0.2796283433188138,1.7958104704815951,0.42292895399090263,0.21316346940459038,0.41553908343111673,0.4048770975560352
gene_1,0.556272479903516,0.9084161955962398,0.5718054040688951,0.2631207822331508,0.24067242307512443,0.7538721931795066,0.6958731126829365,0.8059371234899353,1.2325786377809242,0.3918069051171835,1.2942421932657615,0.8155981039482055,0.4842216711722276,0.37367765216393006,0.5088298056784682,0.2796325756541939,0.17029538678476122,1.0805053538540628,1.1402558717338025,0.7209851039360097,0.39934870983110005,0.8727110632772191,0.45797695182961196,0.3781572434513585,1.1999562967285693,0.7800149721018821,0.9531885279633762,0.882911695736011,0.11105010293842837,1.2455928330953245,0.8741369047964351,0.9465402584626967,1.0844166091669494,0.202947505569037,0.4774094772626937,0.5477657335901194,0.5297717589250299,0.28253840332097235,1.150096555282378,2.459390010066371,1.193853739365098,0.45306928890840126,0.8874064461507383,0.6719096035926395,0.9320620256749519,0.20642964179198853,0.8919121067064981,0.43337312124267924,0.903230365832121,1.1846726771766851
