,cell_0_26,cell_1_26,cell_2_26,cell_3_26,cell_4_26,cell_5_26,cell_6_26,cell_7_26,cell_8_26,cell_9_26,cell_10_26,cell_11_26,cell_12_26,cell_13_26,cell_14_26,cell_15_26,cell_16_26,cell_17_26,cell_18_26,cell_19_26
gene_0,0.5041659847290731,0.7449426460675059,0.8183696697068809,0.1113257546909178,1.2572235890382326,1.8097923444744017,0.7496709246388599,0.14797642486409388,0.14281231395654848,0.440396959082962,0.3487285079227627,0.8769695923902607,0.45628726206961967,0.5338205529396958,0.665379727054709,0.2668166259787499,0.27901807519134897,1.1995247729337681,0.30640033358723723,0.9127378226220101
gene_1,1.874456768889571,1.056065982786766,0.3480849601533399,0.6936722746349964,0.35539247529836604,1.254566586164312,0.2011965040982668,1.741562360610272,1.9321280468529833,0.9961377366855553,0.8517343146166849,0.27516806367121666,0.4168687338911875,0.504843337914086,1.7622309531946545,1.0577674677332507,0.36031530777245413,0.9658164576666775,1.520863834831329,0.763526502879318
