,cell_0_24,cell_1_24,cell_2_24,cell_3_24,cell_4_24,cell_5_24,cell_6_24,cell_7_24,cell_8_24,cell_9_24,cell_10_24,cell_11_24,cell_12_24,cell_13_24,cell_14_24,cell_15_24,cell_16_24,cell_17_24,cell_18_24,cell_19_24
gene_0,0.01657990464196435,0.15276395669747936,1.1378435175533264,0.41163134988125283,0.33504147249285027,0.1685106018160488,0.9922850078664626,0.26030631183540304,1.0650999075474075,0.7131827127350876,0.4941772076633776,0.5552280827488992,0.4927756127504531,0.15149817011075797,0.23591598132732783,1.9096023701631997,1.0510071811912962,0.33793073683712443,1.0423569925118725,0.2780330102505233
gene_1,1.1037323103961025,1.3237373207630458,0.9743015373764756,0.3026048900261189,0.7987207981812313,0.1926372160895457,0.602787088229554,0.707830873364352,0.5601976382043199,0.6456739290791945,0.9085154645670761,0.6475564118456869,0.5886563100836943,0.17931660434238111,1.1097748430704275,0.1148413028660496,0.28854168108863304,0.07482475580080733,0.5385886228966559,0.23874024144131123
