,cell_0_6,cell_1_6,cell_2_6,cell_3_6,cell_4_6,cell_5_6,cell_6_6,cell_7_6,cell_8_6,cell_9_6,cell_10_6,cell_11_6,cell_12_6,cell_13_6,cell_14_6,cell_15_6,cell_16_6,cell_17_6,cell_18_6,cell_19_6
gene_0,1.398886340855578,1.163024164196807,0.6052564535981354,0.3901630200302009,0.5053703089794751,0.33075737958550705,0.15669262442975307,0.3599220205509999,1.614298361099424,0.683065574317773,0.09976246377387415,0.716967286750918,2.1151056469628644,0.34305655990997375,1.1421335959346741,0.9810500946525478,0.49850190013409507,0.3506120458713483,1.1536249763181514,0.9559672590583677
gene_1,0.4528222743040157,0.5150656457298319,0.4358594805893341,2.7449535558768368,1.107691483804823,0.6964803803932154,1.1018229786376346,0.6114389961323969,1.9226707542033838,1.0649369486707974,0.7063217982089847,1.1432552592311114,1.1756303465951703,0.5085528644185516,1.5076646094291584,1.5224657996804516,0.0016992597110738897,1.1670679834527664,0.7863394376308116,0.599123025242866
