,cell_0_18,cell_1_18,cell_2_18,cell_3_18,cell_4_18,cell_5_18,cell_6_18,cell_7_18,cell_8_18,cell_9_18,cell_10_18,cell_11_18,cell_12_18,cell_13_18,cell_14_18,cell_15_18,cell_16_18,cell_17_18,cell_18_18,cell_19_18
gene_0,0.121665348812542,1.021207130909388,0.5992413489793516,0.31739991327759987,1.0948415921925179,0.5164015765905479,0.20299231088179231,0.7851180699543271,0.5040175749092025,1.9498478005285635,0.5149150031549474,1.345041978276451,0.7619739011934283,0.4800456167487729,0.43358936750829824,1.3233087324365511,1.5288169956578335,0.726956290394453,1.71231916060583,0.909063037490059
gene_1,0.13386567800759852,0.788167051209413,0.7777435625000156,0.1160723587278451,1.0440722016235915,0.5593313461916766,0.31248984944215136,0.6153898406871923,0.756231213416834,1.7294180949428437,0.5007204323940914,0.9930533361044348,0.43651540695740243,0.049036506965842566,1.127654856696819,0.9662761945509546,0.19459646448577164,0.37476850782282517,0.5362514264170029,1.1647912962786244
