,cell_0_2,cell_1_2,cell_2_2,cell_3_2,cell_4_2,cell_5_2,cell_6_2,cell_7_2,cell_8_2,cell_9_2,cell_10_2,cell_11_2,cell_12_2,cell_13_2,cell_14_2,cell_15_2,cell_16_2,cell_17_2,cell_18_2,cell_19_2
gene_0,0.1305090941839953,0.6463213736225814,0.5393081095421506,1.2127776694818977,0.3947502019843378,0.20453851291485473,0.5922763889065544,1.121330075849547,0.8026854576430634,1.2795585761180046,0.24082283485591477,0.5895197949275909,0.7866845454997677,0.18614831387493747,0.4374675910360659,1.2280509885275797,0.07840989468609896,0.26388944042570384,0.5397665438515331,2.4549642551280266
gene_1,0.6807953441922097,0.7400471328962737,0.928380547716179,0.40288374503024693,0.17902077815401551,0.8847982532294365,1.8581391495903292,0.7009791410381696,0.427614900462042,0.10585511319635679,0.7331935373827747,0.24659122423067745,0.3540873093460667,0.19646878190108888,1.1121760788994837,0.3244722880493688,0.5069804132394059,0.1945105892920932,1.3156169513836,0.04271136372176587
