,cell_0_8,cell_1_8,cell_2_8,cell_3_8,cell_4_8,cell_5_8,cell_6_8,cell_7_8,cell_8_8,cell_9_8,cell_10_8,cell_11_8,cell_12_8,cell_13_8,cell_14_8,cell_15_8,cell_16_8,cell_17_8,cell_18_8,cell_19_8
gene_0,1.9999622952140033,1.384129092770239,1.4322326301801658,0.5595960885877289,0.37086835781290983,0.32381350404046044,0.7369097111348317,0.7772351249936814,0.34142611663596356,0.7189542718297539,0.9363678040988301,0.6818480908730803,1.5599291875332129,0.274509354438965,1.1199677099363887,0.1394337496504666,0.2526130878423849,0.7374191840119633,0.4184763965442498,0.22962544485550834
gene_1,0.8896105315107079,1.2388525197155111,0.5584183666616351,0.493462333632726,1.3705032875665344,0.3011422994936333,0.9142167698540921,0.9724158928661695,0.34364927968929404,0.006552468300579428,0.3960739978491954,2.663912806695247,0.10247023820136596,1.8637095864275908,1.1292043600131991,0.44371165603173784,0.7590469432978195,0.9216821974563213,0.8940885664867079,1.3113693279276357
